"intitule","lieuTravail.libelle","lieuTravail.codePostal","romeCode","secteurActivite","codeNAF","typeContrat","salaire.libelle","dureeTravailLibelleConverti","experienceLibelle","formations.niveauLibelle","qualificationCode","qualificationLibelle","description"
"Apprenti(e) employé(e) de commerce (H/F)","80 - SALOUEL","80480","D1507","85","85.59A","CDD","Mensuel de 775 Euros à 955 Euros sur 12 mois","Temps plein","Débutant accepté","N/A","5","Employé non qualifié","Pour notre partenaire, commerce de proximité basé à Salouel, vous serez formé(e) au métier d'employé(e) commercial(e) polyvalent(e) par le biais d'un contrat d'apprentissage de 12 mois.  Vous préparez un titre professionnel de niveau BAC: ""Assistant Manager d'Unité Marchande"".  Vous aurez cours tous les jeudis + 2 mardis par mois au sein de notre école basée à Amiens.  Vos Missions : Stand, Rangement, tenue marchande du magasin, mise en rayon, caisse, renseignement clients, manutention..."
"Apprenti(e) employé(e) de commerce (H/F)","60 - BEAUVAIS","60000","D1507","85","85.59A","CDD","Mensuel de 775 Euros à 955 Euros sur 12 mois","Temps plein","Débutant accepté","N/A","5","Employé non qualifié","Pour notre partenaire, commerce de proximité basé à Beauvais, vous serez formé(e) au métier d'employé(e) commercial(e) polyvalent(e) par le biais d'un contrat d'apprentissage de 12 mois. Vous préparez un titre professionnel de niveau BAC: ""Assistant Manager d'Unité Marchande"". Vous aurez cours tous les jeudis + 2 mardis par mois au sein de notre école basée à Amiens. Vos Missions : Stand, Rangement, tenue marchande du magasin, mise en rayon, caisse, renseignement clients, manutention..."
"Préparateur de commande e-commerce (H/F)","49 - ST BARTHELEMY D ANJOU","49124","N1103","47","47.91A","CDI","Mensuel de 1802.0 Euros sur 13.0 mois","Temps plein","6 Mois","N/A","1","Manœuvre","Site d'e-commerce basé à Saint Barthelemy d'Anjou, nous recherchons un Opérateur Logistique (H/F) pour la préparation des commandes et la réception des marchandises.  Le travail consiste à récupérer dans notre stock les produits commandés par nos clients et les emballer pour l'expédition. Une fois les expéditions terminées, on passe à l'intégration dans le stock des livraisons des fournisseurs.  Nous proposons un CDI de 35h par semaine payé au SMIC au démarrage puis évolutif. Mutuelle d'Entreprise Avantageuse CE qui verse 600€/an pour les congés ou loisirs. Prime annuelle équivalente à un 13 ème mois   Les horaires sont répartis sur 3 semaines roulantes du lundi au vendredi. - Une semaine 8h à 12h et de 13h à 16h - Une semaine 8h à 12h30 et de 13h30 à 16h - Une semaine 10h à 13h et de 14h à 18h Le lundi, la journée commence 1h plus tôt. 7h au lieu de 8h.  9h au lieu de 10h. Chaque semaine est bien équilibrée à 35h Le planning complet de chaque semaine sera communiqué lors de l'entretien  Vous serez en binôme sur le poste avec une personne déjà en place pour vous accompagner.  Notre société existe depuis 16 ans à taille humaine avec 16 collaborateurs. L'équipe logistique est composée de 7 personnes.  Nous recherchons une personne motivée, rigoureuse et ponctuelle. Comme nous prenons le temps de former chaque nouveau collaborateur, nous cherchons uniquement des candidats qui souhaitent travailler avec nous dans la durée en CDI.  Rémunération fixe + 13ème mois + CE 600€/an + Prime d'Ancienneté"
"Equipier(e) de commerce CDD 2 mois (H/F)","31 - LHERM","31600","D1507","47","47.11D","CDD","Mensuel de 1882.00 Euros sur 12 mois","Temps plein","1 Mois - 1ere expérience appréciée","N/A","5","Employé non qualifié","Rejoignez l'Équipe AUCHAN de LHERM !  Vous cherchez une ambiance conviviale et dynamique ? Ne cherchez plus, c'est chez AUCHAN LHERM que ça se passe!  Mission :  - Renseignez et orientez notre clientèle avec votre le sourire ! - Assurez la tenue impeccable des rayons et têtes de gondoles : réassort, rotations produits, gestion des stocks, tout en étant vigilant aux règles d'hygiène et de sécurité.  Vos horaires : le matin de 5h à 11h  Vos qualités : Un Esprit Dynamique: Vous avez de l'énergie à revendre et êtes capable de suivre un rythme soutenu. Ouverture aux Débutant(e)s: Pas besoin d'expérience, juste de la motivation et du dynamisme !  Ce qu'on vous propose:  Un CDD de 2 mois de janvier à février 2025 - 35h/semaine  Un Salaire de 1882 euros brut par mois.  Pas de temps à perdre, démarrez l'aventure avec nous !  Un Petit Désavantage à Surmonter - Zone non desservie par les transports en commun  Envoyez-nous votre candidature dès aujourd'hui et faites partie d'une équipe où chaque journée est unique !  AUCHAN LHERM n'attend plus que vous! "
"Employé(e) de commerce (alimentation)  - Temps plein (H/F)","59 - LILLE","59000","D1507","47","47.11B","CDI","Mensuel de 1900.0 Euros sur 12.0 mois","Temps plein","Débutant accepté","N/A","5","Employé non qualifié","Nous recherchons un(e) employé(e) de commerce pour rejoindre notre magasin spécialisé dans l'alimentation générale à Lille, Vos principales missions seront : -Accueillir et conseiller les clients avec professionnalisme et courtoisie. -Réapprovisionner les rayons en respectant les règles de rotation des produits (FIFO). -Vérifier la qualité et la fraîcheur des produits mis en rayon. -Participer à l'encaissement des achats. -Assurer la propreté et l'entretien de l'espace de vente."
"Chargé / Chargée de clientèle e-commerce","44 - NANTES","44000","M1704","71","71.12B","CDI","N/A","Temps plein","1 An(s)","Bac+2 ou équivalents","7","Technicien","Le Chargé de Service Client aura essentiellement en charge la gestion opérationnelle du service client au sens large et d'autre part des missions de webmastering et de gestion de contenus.  Mission de Service client o Relation client B2C & B2B o Répondre aux appels et emails entrants sur l'activité CLIMSOM (y compris conseils sur produits) o Gérer les commandes B2B et B2C et les mises à jour de stocks. Les envois physiques sont assurés par un partenaire logisticien dans le sud de la France. Les facturations sont pour la plupart automatisées. Certaines sont à émettre, notamment en B2B. o Sollicitation d'avis clients et remontées d'expériences clients o Interaction avec clients / prospects via réseaux sociaux. o Gestion des marketplaces de type Amazon, Natures & Découvertes, FNAC. o Suivi des commandes, dispatch, alertes et mises à jour des stocks o Gestion des factures o Relations clients o Retours Produits. Gérer les retours de produits, les tests et l'envoi de produits reconditionnés. Tous les produits neufs qui constituent +95% des envois sont gérés par logisticien externe avec interface logicielle.  Missions de gestion de contenu - Intégration web & hors web Mise en ligne de contenus : articles, posts, pages de vente, landing pages, fiches produits, images, vidéos.) en français et en anglais. Espagnol, italien, allemand pour certains contenus avec l'aide d'outils et de prestataires. Création et Mise à jour de fiches produits sur Marketplaces - Prise en main du site Climsom.com (en français et en anglais) lors de la mise en ligne de nouveaux produits ou de nouveaux outils, suggestions d'améliorations, remontées de bugs ou anomalies. Avec le support du responsable technique et de la chef de projet Climsom.  PROFIL Compétences : Sens et goût du contact client, à l'oral et à l'écrit Appétence pour le e-commerce et expérience en la matière Appétence pour la santé et le bien-être Capacité d'apprentissage de nouveaux outils informatiques Capacité d'adaptation Goût et aptitude avérée pour l'écriture en français Esprit : Forte rigueur dans le respect de procédures Capacité d'organisation, y compris en autonomie après apprentissage/intégration Appétence pour une approche large et opérationnelle du service client Capacité de travail et d'organisation dans une ambiance de petite équipe Forte envie de faire ses preuves, d'apprendre et de progresser Langues : Français et anglais (anglais utile essentiellement à l'écrit, niveau correct souhaité).  Poste à pourvoir dès que possible. "
"Préparateur e-commerce (H/F)","49 - LYS HAUT LAYON","49310","N1113","47","47.11F","CDI","Horaire de 11.88 Euros","Temps plein","6 Mois","N/A","5","Employé non qualifié","Organisation du temps de travail :  - 36h45 par semaine - Magasin fermé les dimanches - Travaille sur 5 jours  Missions :  Votre mission principale : la satisfaction client à portée de clic Le e-commerce, ça reste une affaire d'humain ! Vous vous assurez de la préparation et de la bonne distribution des commandes, en deux clics trois mouvements. - Réception des commandes / Préparation des produits / Emballage et étiquetage des produits / Organisation des commandes - Contrôle qualité / Respect des normes de qualité et d'hygiène lors de la préparation Votre sommet chez U : des valeurs pour grandir ensemble Avec votre énergie et votre passion, vous participez au rayonnement de nos enseignes. En échange, nous vous aidons à vous épanouir au quotidien avec un projet professionnel adapté à vos envies.  Des questions ? On vous dit tout sur le métier d'employé drive, suivez le lien -> https://urlr.me/qhMVx  Profil : Chez U, tout commence avec vous Vous, qui êtes. - Soucieux du détail, parce que chaque livraison compte - Prêt à prendre des initiatives pour vous épanouir dans votre environnement - Organisé et précis, vous ne laissez passer aucune erreur - Attentif de la réception des livraisons au rangement des produits, rien ne vous échappe  Et nous, alors ? Découvrez ce que l'on vous propose pour vous épanouir à nos côtés : - Pause de 5% du temps de travail rémunérée - Carte de réduction sur achats magasin - Comité Sociale d'Entreprise avec avantages dont un accès au site CEZAM - Réseau Social d'Entreprise STEEPLE (communication interne, cadeaux à gagner tout au long de l'année...) - Prime annuelle - Mutuelle - Prévoyance - Autres avantages selon ancienneté - Mobilité interne au sein du magasin - Autorisations d'absences pour événements familiaux"
"Chargé(e) de clientèle e-commerce (H/F)","69 - CALUIRE ET CUIRE","69300","M1704","46","46.52Z","CDI","Mensuel de 1900.0 Euros à 2000.0 Euros sur 12.0 mois","Temps plein","Débutant accepté","N/A","5","Employé non qualifié","Depuis 10 ans nous luttons contre la surconsommation informatique tout en créant du lien social et des emplois en reconditionnant, en France, du matériel informatique sous un statut d'ESS. Notre gamme de produits est large : pc portables, pc gaming, unité centrale, imprimantes, tablettes, disques durs (ex : IPAD, MacBook, HPEliteBook) . Nous sommes maintenant plus de 100 salariés, venons de déménager dans de nouveaux locaux et continuons à nous développer : venez rejoindre notre belle aventure !  TON QUOTIDIEN : Dans une ambiance de travail dynamique et conviviale, tu seras le contact privilégié de nos clients finaux (particuliers) et devras effectuer le service client de nos diverses marketplaces et notre site internet : - Tu répondras aux demandes clients suite à achat (suivi colis, délais d'expédition etc.) : 90% par écrit, 10% par téléphone, - Tu conseilleras les clients et les orienteras sur l'achat correspondant à leurs besoins, - Tu identifieras et solutionneras les problématiques techniques des clients grâce tes connaissances des produits (pas de souci, tu seras accompagné et formé), - Tu seras le point de contact des clients et contribueras à l'amélioration continue,  - Tu auras un lien avec le service logistique pour l'expédition des commandes.  TOI : - Tu souhaites contribuer à ton niveau à l'économie circulaire et avoir un poste qui a du sens ? - Tu as des connaissances ou un intérêt pour le secteur informatique ? - Avoir le sens du service client - Être à l'aise avec l'informatique - Avoir un bon niveau d'orthographe - Être organisé(e) Si tu te reconnais dans ce profil et que le poste te plait, n'hésite plus et contacte-nous !  INFORMATIONS PRATIQUES : - Horaires de bureau lundi au vendredi (9h-17h), - Salaire entre 1800€ et 2000€ brut, - Entreprise accessible en transport en commun (remboursé à 65%) ou parking entreprise - Forfait mobilité de 300€/an pour trajet travail « vert » - Accord d'intéressement, mutuelle prise en charge par l'employeur à hauteur de 80%, Tickets Restaurants à 6€ - Télétravail un jour/semaine après période d'essai - CSE, activités de cohésion - Process de recrutement rapide : un échange téléphonique avec RH, un entretien avec le responsable E-commerce et la RH"
"Apprenti(e) Employé(e) de Commerce ou Conseiller de Vente (H/F)","71 - MONTCEAU LES MINES","71300","D1507","85","85.59A","CDD","N/A","Temps plein","Débutant accepté","N/A","5","Employé non qualifié","Vous avez as un projet de parcours commerce, vente ? Commencez une alternance à tout moment de l'année ! Nos entreprises partenaires vous attendent.    Notre équipe de conseillers vous accompagne du lundi au vendredi, de 8h30 à 12h00 et de 13h00 à 16h30 au 03 85 42 73 69  Ifp'Alternance recrute des apprentis pour un commerce alimentaire partenaire en vue de préparer un titre professionnel Employé(e) de Commerce (niveau CAP) ou Conseiller(e) de Vente (niveau Bac) en alternance de 12 mois sur notre Campus de CHALON SUR SAÔNE.   Vos missions seront :  - Approvisionner l'unité marchande - Assurer la presentation marchande des produits  - Contribuer a la gestion et optimiser les stocks - Traiter les commandes de produits clients - Accueillir, renseigner et servir les clients  - Contribuer à l'amélioration de l'expérience d'achat - Tenir un poste de caisse et superviser les caisses libre-service     Pour les conseillers de vente : - Conseiller la clientèle et proposer des biens ou services à la vente - Mettre en place des actions de développement et de fidélisation  de clientèle - Animer la surface de vente (mise en valeur des produits, mise en  place d'actions de promotion, d'animations commerciales, .) - Intégrer la stratégie digitale dans la stratégie commerciale de  l'entreprise (réseaux sociaux, ventes en ligne, drive, .) - Participer à la gestion opérationnelle de l'unité (management,  planning, gestion des stocks, fixation d'objectifs, .)    Volume : 35 heures hebdomadaire  Rythme de l'alternance : 1 journée par semaine en centre et le reste du temps en entreprise Salaire minimum de : 27 à 100 % du SMIC selon âge (soit de 471,75€ à 1747,24 €)  Avantages : Aucun frais d'inscription, aide au permis de conduire, carte d'étudiant etc. Formation 100 % prise en charge par l'Opco  Merci d'envoyer votre CV à cdechamp@ifpalternance.com   À bientôt !"
"Business Developer E-commerce (H/F)","56 - LANESTER","56600","M1707","78","78.30Z","CDI","Annuel de 35000.0 Euros à 45000.0 Euros sur 12.0 mois","Temps plein","3 An(s)","N/A","6","Employé qualifié","Qui sommes-nous ?  Lundi! est une équipe RH au service des TPE-PME, avec un ensemble d'offres et d'expertises, de l'accompagnement RH au recrutement en passant par la mise à disposition.  Nous accompagnons nos clients dans leurs recrutements et les candidats dans leur projet professionnel. Au-delà des diplômes et des expériences professionnelles, nous nous intéressons avant tout à l'humain, aux personnalités de nos candidats et à leurs projets.  Nous favorisons une approche basée sur le dialogue pour faire matcher le projet de l'entreprise avec les attentes du/ des candidats.  Notre client a fait appel à nos services pour répondre à son besoin de compétences pour intégrer un.e: Business Developer E-commerce.  Et notre client c'est Lamour du Shop !  Parmi les premières agences Shopify Partners en France, Lamour du Web a créé en 2022 sa marque dédiée à la création et à l'optimisation de sites Shopify : Lamour du Shop. L'expertise de l'agence lui permet d'accompagner ses clients dans la création de boutiques en ligne, en mettant l'accent sur une stratégie digitale efficace.  Fondée en 2014 par Frédéric Lamour, l'agence accompagne les marques dans leur croissance en ligne. Fondateur, entrepreneur et e-commerçant dans l'âme, Frederic a su insuffler à l'agence un esprit pionnier et innovant.  L'équipe est passionnée par les projets de ses clients valorisant le made in France et les produits éco-responsables. Elle collabore avec des marques locales, soutient diverses associations et l'initiative 1% for the Planet, et place le bien-être des employés au cœur de ses priorités.  L'équipe Lamour du Web / Shop, ce sont 11 personnes passionnées par l'e-commerce qui s'engagent pleinement pour accompagner ses clients vers la réussite de leurs projets !  Ton futur environnement de travail :  Voilà à quoi tu devras t'attendre :  - Un siège situé à Lorient, dans des locaux neufs et chaleureux - Un lieu de travail situé à Rennes ou à Paris, en fonction du lieu d'habitation du / de la candidat.e - Des équipements Apple performants - Des valeurs qui animent le quotidien de l'équipe : honnêteté, franchise et humilité - Une majorité des échanges avec les clients et partenaires en visio et des déplacements ponctuels à des évènements à Paris et Rennes.  Tes missions :  Sous la responsabilité de Johanne, directrice générale, tu auras pour mission de développer le portefeuille clients de l'agence en commercialisant des solutions e-commerce sur mesure basées sur la plateforme Shopify.  Tes missions seront les suivantes :  - Identifier et qualifier de nouveaux prospects au niveau national (avec un focus sur Paris et Rennes) - Construire et mettre en œuvre une stratégie de prospection efficace en lien avec les objectifs de l'entreprise - Présenter l'offre Shopify de l'agence et réaliser des démonstrations personnalisées de la plateforme - Élaborer des propositions commerciales personnalisées et adaptées aux besoins spécifiques de chaque client - Négocier et conclure des ventes - Suivre et optimiser tes KPIs - Développer un réseau de partenaires (agences marketing, consultants e-commerce) et entretenir les partenariats existants  Et si on te décrivait ?  C'est une création de fonction, nous recherchons donc un.e véritable expert.e du développement commercial et un.e passionné.e du e-commerce ! Tu as d'ailleurs une connaissance du marché du e-commerce et des enjeux spécifiques de ce secteur. Au-delà de ta formation, il sera essentiel de démontrer une expérience significative dans un poste aux fonctions similaires, t'ayant permis d'acquérir une expertise en e-commerce, dans la vente de solutions SaaS ou de services digitaux complémentaires au e-commerce. Si tu as déjà commercialisé Shopify, c'est la cerise sur le gâteau !"
"Employé(e) de commerce (ECOMMOY) - contrat pro (H/F)","72 - ECOMMOY","72220","D1507","47","47.11F","CDD","N/A","Temps plein","Débutant accepté","N/A","5","Employé non qualifié","ECOFAC COMMERCE ET DISTRIBUTION recherche pour le compte d'un de ses clients, un(e)employé(e) de commerce pour le rayon crèmerie dans le cadre de contrat d'alternance.   Vous assurez :   -Réceptionner les marchandises - Réapprovisionner du rayon -Effectuer le facing - Vérifier l'étiquetage - Orienter et informer les clients dans le magasin -Fidéliser le client   Vous aimez le contact client, vous êtes dynamique, motivé(e) et disponible."
"Employé(e) de commerce - contrat pro  (H/F)","72 - LE MANS","72000","D1507","47","47.11D","CDD","N/A","Temps plein","Débutant accepté","N/A","5","Employé non qualifié","Vous souhaitez accéder rapidement au monde du travail et développer de nouvelles compétences ?  Obtenir un diplôme dans un secteur d'activité dynamique avec des évolutions de carrière intéressantes et qui vous stimule ?  Nous sommes à la recherche d'un nouveau talent ! Et si ce talent c'était vous ?   ECOFAC COMMERCE ET DISTRIBUTION recherche pour le compte d'un de ses clients, un(e) employé(e) de commerce dans le cadre de contrat d'alternance (besoins sur les rayons liquide, frais et épicerie).   Vous assurez :   - Réceptionner les marchandises - Réapprovisionner du rayon - Effectuer le facing - Vérifier l'étiquetage - Orienter et informer les clients dans le magasin - Fidéliser le client   Vous aimez le contact client, vous êtes dynamique, motivé(e) et disponible."
"Apprenti(e) employé(e) de commerce (H/F)","59 - DOMPIERRE SUR HELPE","59440","D1507","46","46.34Z","CDD","N/A","Temps plein","Débutant accepté","N/A","5","Employé non qualifié","Pour notre partenaire, commerce de gros en boissons, vous serez formé(e) au métier d'employé(e) de commerce polyvalent(e) par le biais d'un contrat d'apprentissage de 12 mois. Vous préparez un titre reconnu de niveau BAC: ""Assistant Manager d'Unité Marchande"". Vous aurez cours tous les jeudis + 2 mardis par mois sur les 12 mois au sein de notre école à Anzin. Vos missions : - Rangement, tenue marchande du magasin, mise en rayon, caisse, renseignement clients, manutention , livraison. "
"Manager e-commerce (H/F)","75 - PARIS 20","75020","M1707","47","47.78C","CDI","Mensuel de 2750.0 Euros à 3000.0 Euros sur 12.0 mois","Temps plein","2 An(s)","N/A","6","Employé qualifié","Au sein de notre atelier d'artisanat minutieux, vos missions principales en tant que Responsable e-commerce seront :  - Gestion du site e-commerce : Assurer la mise à jour régulière du contenu, la gestion des produits, des stocks et des promotions sur le site web. - Stratégie digitale : Élaborer et mettre en œuvre des stratégies de marketing en ligne pour augmenter le trafic et les ventes en particulier vis-à-vis de la clientèle asiatique - Analyse des performances : Suivre et analyser les indicateurs clés de performance (KPI) pour évaluer l'efficacité des actions menées et ajuster les stratégies en conséquence - Localisation et optimisation du site e-commerce : Traduire et adapter les contenus du site web (description des produits, pages d'accueil etc.) en coréen pour une meilleure accessibilité. Assurer que les prix, les modes de paiement, et les services logistiques répondent aux normes et attentes locales. - Gestion de la relation client : Assurer un service client de qualité, gérer les retours et les réclamations, et veiller à la satisfaction des clients en ligne.  - Coordination avec les équipes internes : Collaborer avec les départements marketing, logistique et production pour assurer une cohérence entre les ventes en ligne et les autres activités de l'entreprise"
"Administrateur E-Commerce - Gestionnaire de « contenus Web Market (H/F)","55 - BAR LE DUC","55000","M1716","47","47.91B","CDI","N/A","Temps plein","1 An(s) - en E-COMMERCE","Bac+2 ou équivalents","8","Agent de maîtrise","Vous êtes passionné(e) par le digital et la satisfaction des clients ? Vous aimez mettre en œuvre des projets au sein d'une équipe digitale enthousiaste et performante et vous souhaitez rejoindre une entreprise, leader dans son domaine, dont l'enjeu prioritaire est le développement digital en France et à l'international (USA, Canada, UK, Belgique, Pays-Bas) ? Ce poste est fait pour vous !  Votre mission :  - Mettre en place différents aspects du plan d'animation commerciale sur nos sites internet sous Magento : règles promotionnelles, pages services, administration CMS, etc en coordination avec les équipes commerciales et graphiques.  - Suivre les différentes synchronisations et mises à jour d'informations entre Magento, notre plateforme de routage d'emailings, ainsi que notre ERP et WMS. Assurer une vérification permanente des données clients.  - Assurer une gestion avancée des familles de produits par la mise à jour de l'offre en ligne et par le contrôle des contenus et visuels fournis par les chefs de produit dans le PIM.  - Mettre en place et optimiser les différents flux d'export d'offre (Google, Réseaux sociaux, Marketplaces, etc ).  - Faire un suivi rigoureux des adaptations « responsives » des contenus et pages au format mobile/tablette.  - Participer ponctuellement à la mise en œuvre des campagnes emailing : paramétrage des envois dans notre solution de routage et des trackings associés.  - Participer à l'élaboration des statistiques et reportings via la mise au point de requêtes spécifiques sur nos BDD ou via nos BI existants.  - Proposer et mettre en place des améliorations de navigation, d'ergonomie et d'accessibilité pour améliorer l'expérience client.  - Participer à l'optimisation de notre « architecture serveur/hébergement » et à la « veille sécurité » en coordination avec le chef de projet e-commerce.  Vos compétences :  - Maîtrise des outils suivants : Suite Adobe, HTML, CSS, Microsoft.  - La maitrise de langages de développement (notamment PHP, Sql), est un plus apprécié.  - Connaissance des outils de « ticketing » et de gestion de projet.  - Connaissance dans les meilleures pratiques du SEO est un plus apprécié.  Votre environnement de travail : Magento 2.4, Azure, Cloudflare, MaPs, Dialog insight, Google Ads, GTM, Google Analytics.  Le profil recherché :  Vous avez envie d'apprendre et de relever des défis technologiques.  Vous êtes rigoureux(se) et organisé(e) tout en faisant preuve d'initiative.  Vous appréciez le travail en équipe et vos qualités naturelles font de vous un élément moteur de développement apprécié de tous.  Vous êtes de formation en technologie de l'information (Bac + 2 à Bac +5 ) avec 1ère expérience dans le domaine du e-commerce.  Expérience:  E-commerce: 1 an (Exigé)  Langages de développement (notamment PHP, Sql): 1 an (Exigé)  Pratiques du SEO: 1 an (Optionnel)   "
"Chargé de clientèle e-commerce Hotline (H/F)","05 - GAP","05000","M1704","45","45.40Z","CDD","Horaire de 11.88 Euros sur 12.0 mois","Temps plein","Débutant accepté","N/A","6","Employé qualifié","*A pourvoir au plus vite*.  Vous devez être disponible immédiatement .  Dans le cadre du développement de nos sites internet et pour étoffer notre équipe actuelle de 3 personnes, nous recherchons un(e) chargé(e) de clientèle hotline.  Poste :  Au sein d'une équipe dynamique, vous serez en contact avec des clients moto ou quad.  Vos missions principales seront : -Répondre aux appels et mails des clients et identifier leurs besoins. -Apporter des solutions aux problèmes rencontrés par les clients, en s'appuyant sur une base de connaissances et des procédures internes. -Gérer les réclamations des clients et les traiter dans les meilleurs délais. -Conseiller et orienter les clients vers les services adaptés à leurs besoins.  Relance téléphonique de paniers abandonnés  Profil : Vous êtes à l'aise avec les outils informatiques (Word, Excel) Vous êtes doté(e) d'un excellent relationnel et d'une grande capacité d'écoute. Vous êtes patient(e), calme et pédagogue. Vous êtes rigoureux(se) et organisé(e). Vous avez une bonne maîtrise du français, à l'oral et à l'écrit.  Une connaissance technique moto et/ou quad est un plus.  CDD jusqu'au 01/10/2025  Rémunération : SMIC + primes"
